거래금액,거래유형,건축년도,년,동,등기일자,매도자,매수자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"21,500",중개거래,2000,2024,,,개인,개인,연지동,청구,4,1,59.82,부산 부산진구,1,26230,16,,
"30,500",중개거래,2006,2024,,,개인,개인,연지동,유림노르웨이숲,4,2,73.5252,부산 부산진구,1-6,26230,10,,
"45,000",중개거래,2011,2024,,,개인,개인,연지동,연지자이2차,4,2,84.9215,부산 부산진구,406,26230,6,,
"52,000",중개거래,2007,2024,,,개인,개인,연지동,연지자이,4,3,121.843,부산 부산진구,403,26230,8,,
"46,800",중개거래,2011,2024,,,개인,개인,연지동,연지자이2차,4,4,84.9215,부산 부산진구,406,26230,11,,
"26,500",중개거래,1996,2024,,,개인,개인,연지동,화인,4,9,84.88,부산 부산진구,50-6,26230,18,,
"16,000",중개거래,2002,2024,,,개인,개인,연지동,연지2청구,4,13,59.895,부산 부산진구,23-17,26230,12,,
"32,000",중개거래,2006,2024,,,개인,개인,연지동,유림노르웨이숲,4,13,84.8034,부산 부산진구,1-6,26230,13,,
"33,000",중개거래,2002,2024,,,개인,개인,초읍동,삼환,4,5,84.91,부산 부산진구,360-1,26230,8,,
"38,500",중개거래,2011,2024,,,개인,개인,부암동,부산서면동문굿모닝힐,4,1,70.3067,부산 부산진구,735,26230,21,,
"22,200",직거래,2022,2024,,,법인,개인,부암동,시민공원일동미라주시티,4,1,41.4551,,304-14,26230,6,,
"42,500",중개거래,2021,2024,,,개인,개인,부암동,서면지원더뷰파크,4,1,84.6804,부산 부산진구,80-7,26230,19,,
"25,400",중개거래,1997,2024,,,개인,개인,부암동,화승,4,2,59.8,부산 부산진구,500,26230,17,,
"49,000",중개거래,2017,2024,,,개인,개인,부암동,서면동일파크스위트3차,4,3,84.9789,부산 부산진구,746,26230,25,,
"22,200",직거래,2022,2024,,,법인,개인,부암동,시민공원일동미라주시티,4,4,41.4551,,304-14,26230,4,,
"36,800",중개거래,2011,2024,,,개인,개인,부암동,부산서면동문굿모닝힐,4,4,70.3067,부산 부산진구,735,26230,13,,
"23,500",중개거래,2022,2024,,,개인,개인,부암동,시민공원일동미라주시티,4,11,47.272,부산 부산진구,304-14,26230,16,,
"37,000",중개거래,2017,2024,,,개인,개인,부암동,서면동일파크스위트2차,4,13,69.3315,부산 부산진구,739,26230,8,,
"13,900",중개거래,1999,2024,,,개인,개인,당감동,"백양뜨란채,주공아파트(1단지)",4,1,59.89,부산 부산진구,797,26230,8,,
"11,000",중개거래,1995,2024,,,개인,개인,당감동,국제백양,4,2,66.4375,부산 부산진구,791,26230,13,,
"12,000",중개거래,1999,2024,302,24.04.03,개인,개인,당감동,백양푸른채,4,2,49.99,부산 부산진구,794,26230,19,,
"17,400",직거래,1989,2024,313,24.04.04,개인,개인,당감동,개금주공3단지,4,3,49.94,,516,26230,4,,
"31,800",중개거래,2006,2024,,,개인,개인,당감동,벽산블루밍,4,4,84.3263,부산 부산진구,128-2,26230,13,,
"12,000",직거래,1988,2024,,,개인,개인,당감동,백산,4,5,53.7,,768-1,26230,5,,
"14,000",직거래,1999,2024,307,24.04.11,개인,개인,당감동,백양푸른채,4,9,59.91,,794,26230,6,,
"33,800",중개거래,2006,2024,,,개인,개인,당감동,벽산블루밍,4,10,84.2163,부산 부산진구,128-2,26230,24,,
"14,100",중개거래,1989,2024,,,개인,개인,당감동,개금주공3단지,4,13,41.3,부산 부산진구,516,26230,5,,
"20,300",중개거래,2000,2024,,,개인,개인,가야동,가야삼정그린코아,4,3,59.68,부산 부산진구,361-85,26230,4,,
"25,000",중개거래,2000,2024,,,개인,개인,가야동,가야삼정그린코아,4,6,84.9,부산 부산진구,361-85,26230,19,,
"16,000",중개거래,1984,2024,,,개인,개인,가야동,가야일산주택,4,7,44.31,부산 부산진구,611-5,26230,2,,
"40,000",중개거래,1992,2024,,,개인,개인,가야동,벽산2,4,9,123.3,부산 부산진구,669-9,26230,10,,
"10,700",중개거래,1994,2024,,,개인,개인,개금동,개금우드빌,4,3,44.87,부산 부산진구,1-7,26230,9,,
"36,300",중개거래,1999,2024,,,개인,개인,개금동,엘지신개금(2-2),4,4,84.99,부산 부산진구,596,26230,25,,
"12,400",중개거래,1994,2024,,,개인,개인,개금동,개금우드빌(1-9),4,4,56.88,부산 부산진구,1-9,26230,18,,
"52,000",중개거래,2018,2024,,,개인,개인,개금동,개금역금강펜테리움더스퀘어아파트,4,4,84.4932,부산 부산진구,875,26230,11,,
"15,700",중개거래,1988,2024,,,개인,개인,개금동,개금주공2,4,5,41.3,부산 부산진구,53,26230,5,,
"28,600",중개거래,1988,2024,,,개인,개인,개금동,개금주공2,4,5,79.07,부산 부산진구,53,26230,6,,
"24,000",중개거래,1998,2024,,,개인,개인,개금동,엘지신개금(2-1),4,6,59.99,부산 부산진구,455,26230,24,,
"23,450",중개거래,1999,2024,,,개인,개인,개금동,엘지신개금(2-2),4,7,60,부산 부산진구,596,26230,13,,
"38,700",중개거래,1999,2024,,,개인,개인,개금동,엘지신개금(2-2),4,10,84.99,부산 부산진구,596,26230,10,,
"24,500",중개거래,2002,2024,,,개인,개인,개금동,개금아이파크,4,14,74.59,부산 부산진구,618-2,26230,14,,
"28,000",중개거래,2004,2024,,,개인,개인,명장동,명선하이츠,4,2,84.795,부산 동래구,29-2,26260,14,,
"52,000",중개거래,2019,2024,,,개인,개인,명장동,e편한세상동래명장1단지,4,8,76.33,부산 동래구,623,26260,27,,
"14,000",중개거래,1987,2024,,,개인,개인,안락동,한성기린,4,4,46.67,부산 동래구,632-1,26260,3,,
"44,500",중개거래,2005,2024,,,개인,개인,안락동,안락뜨란채2단지,4,5,84.92,부산 동래구,1242,26260,13,,
"20,000",중개거래,2019,2024,,,개인,개인,안락동,충렬지음,4,5,49.024,부산 동래구,433-4,26260,13,,
"42,500",중개거래,2005,2024,,,개인,개인,안락동,안락뜨란채2단지,4,10,74.65,부산 동래구,1242,26260,16,,
"17,800",중개거래,1997,2024,,,개인,개인,낙민동,동래우성,4,4,40.3,부산 동래구,83-1,26260,19,,
"27,000",중개거래,1997,2024,,,개인,개인,낙민동,동래벽산,4,9,59.916,부산 동래구,92-9,26260,10,,
"39,500",중개거래,1998,2024,,,개인,개인,낙민동,동원로얄듀크,4,12,84.98,부산 동래구,94-1,26260,10,,
"26,100",중개거래,1996,2024,,,개인,개인,복천동,동래복천현대,4,5,59.76,부산 동래구,446-1,26260,12,,
"26,500",중개거래,1996,2024,,,개인,개인,수안동,한진,4,12,59.4,부산 동래구,666-1,26260,1,,
"58,300",중개거래,2020,2024,,,개인,개인,수안동,온천천경동리인타워2차,4,12,84.8609,부산 동래구,749,26260,24,,
"46,000",중개거래,2015,2024,,,개인,개인,명륜동,명륜2차아이파크1단지,4,1,59.9038,부산 동래구,782,26260,4,,
"55,000",직거래,2015,2024,,,개인,개인,명륜동,명륜2차아이파크1단지,4,3,84.9138,,782,26260,1,,
"20,000",직거래,2002,2024,,24.04.08,개인,개인,명륜동,락우아트빌,4,8,84.59,,450-3,26260,5,,
"48,000",중개거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,1,84.873,부산 동래구,1850,26260,4,,
"42,000",중개거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,2,74.865,부산 동래구,1850,26260,15,,
"53,700",중개거래,2006,2024,,,개인,개인,온천동,반도보라스카이뷰,4,2,101.4053,부산 동래구,1412-1,26260,29,,
"6,250",중개거래,2004,2024,,,개인,개인,온천동,협성스카이라인80,4,4,27.74,부산 동래구,172-35,26260,7,,
"50,000",직거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,5,84.873,,1850,26260,7,,
"57,300",중개거래,2019,2024,,,개인,개인,온천동,동래효성해링턴플레이스,4,5,84.4701,부산 동래구,1838,26260,30,,
"43,500",중개거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,6,59.977,부산 동래구,1850,26260,16,,
"41,000",중개거래,1990,2024,,,개인,개인,온천동,경우골드빌라,4,6,143.43,부산 동래구,1236-5,26260,1,,
"43,000",중개거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,6,74.865,부산 동래구,1850,26260,20,,
"45,800",중개거래,2006,2024,,,개인,개인,온천동,반도보라스카이뷰,4,7,84.8813,부산 동래구,1412-1,26260,21,,
"25,000",중개거래,2003,2024,,,개인,개인,온천동,삼정그린코아,4,7,108.62,부산 동래구,1654,26260,4,,
"12,500",중개거래,1995,2024,,,개인,개인,온천동,대륙코리아나,4,7,56.6,부산 동래구,1650,26260,2,,
"55,500",중개거래,2022,2024,,,개인,개인,온천동,동래래미안아이파크,4,8,59.9865,부산 동래구,1853,26260,2,,
"41,000",직거래,2021,2024,,,개인,개인,온천동,동래3차SKVIEW,4,8,84.816,,1850,26260,4,24.04.15,O
"17,500",중개거래,2015,2024,,,개인,개인,온천동,동래퀸즈W,4,9,48.2505,부산 동래구,477-5,26260,7,,
"37,500",중개거래,2006,2024,,,개인,개인,사직동,사직쌍용예가,4,2,84.965,부산 동래구,1017,26260,1,,
"19,500",중개거래,1998,2024,,,개인,개인,사직동,삼정그린코아,4,5,59.73,부산 동래구,981-100,26260,6,,
"20,800",중개거래,1999,2024,,,개인,개인,사직동,한신,4,11,59.8,부산 동래구,597,26260,10,,
"51,200",중개거래,2018,2024,,,개인,개인,대연동,대연롯데캐슬레전드1단지,4,3,59.94,부산 남구,1872,26290,6,24.04.04,O
"51,200",중개거래,2018,2024,,,개인,개인,대연동,대연롯데캐슬레전드1단지,4,3,59.94,부산 남구,1872,26290,6,,
"47,000",중개거래,2018,2024,109동,24.04.04,개인,개인,대연동,대연파크푸르지오,4,4,74.9524,부산 남구,1893,26290,7,,
"35,200",중개거래,2019,2024,,,개인,개인,대연동,아이홈대연,4,5,84.8457,부산 남구,1764-6,26290,9,,
"55,000",중개거래,2019,2024,,,개인,개인,대연동,대연자이,4,5,59.8922,부산 남구,1912,26290,8,,
"9,200",중개거래,2015,2024,101,24.04.08,개인,개인,대연동,벽산e-솔렌스힐,4,5,16.6503,부산 남구,384-26,26290,5,,
"22,000",중개거래,2002,2024,,,개인,개인,대연동,파크뷰빌리지,4,6,84.62,부산 남구,877-12,26290,6,,
"41,000",중개거래,2019,2024,,,개인,개인,대연동,대연자이,4,6,50.9684,부산 남구,1912,26290,17,,
"51,500",중개거래,2018,2024,,,개인,개인,대연동,대연롯데캐슬레전드1단지,4,9,59.99,부산 남구,1872,26290,3,24.04.16,O
"13,000",중개거래,2002,2024,,,개인,개인,대연동,대동빌라1차(871-19),4,9,53.28,부산 남구,871-19,26290,2,,
"22,600",중개거래,2002,2024,,,개인,개인,대연동,썬그린타워빌,4,12,84.79,부산 남구,901-11,26290,4,,
"17,500",직거래,2001,2024,,,개인,개인,대연동,삼익그린,4,12,59.99,,245-23,26290,10,,
"57,800",중개거래,2019,2024,,,개인,개인,대연동,대연자이,4,13,59.8922,부산 남구,1912,26290,8,,
"19,500",중개거래,1995,2024,,,개인,개인,용호동,대광타워맨션,4,1,84.93,부산 남구,467,26290,25,,
"35,800",중개거래,2006,2024,,,개인,개인,용호동,용호동일신님(林)Ⅱ,4,1,84.975,부산 남구,179-9,26290,15,,
"22,400",중개거래,1991,2024,,,개인,개인,용호동,동일타운,4,2,84.97,부산 남구,522-2,26290,10,,
"49,800",중개거래,2001,2024,,,개인,개인,용호동,엘지메트로시티1,4,3,85,부산 남구,176-30,26290,7,,
"59,500",중개거래,2001,2024,,,개인,개인,용호동,엘지메트로시티1,4,5,102.52,부산 남구,176-30,26290,18,,
"10,400",중개거래,1995,2024,,,개인,개인,용호동,대광타워맨션,4,6,59.34,부산 남구,467,26290,4,,
"14,500",중개거래,1993,2024,,,개인,개인,용호동,화신골든맨션,4,8,67.96,부산 남구,69,26290,3,,
"9,500",중개거래,1995,2024,,,개인,개인,용호동,대광타워맨션,4,8,59.34,부산 남구,467,26290,1,,
"27,500",중개거래,1997,2024,,,개인,개인,용호동,현대비치,4,9,59.62,부산 남구,181-1,26290,10,,
"26,800",중개거래,1996,2024,,,개인,개인,용호동,일신프리빌리지,4,10,84.93,부산 남구,179-4,26290,1,,
"17,000",중개거래,1995,2024,,,개인,개인,용호동,대광타워맨션,4,11,84.93,부산 남구,467,26290,19,,
"57,000",중개거래,2023,2024,,,개인,개인,용호동,데시앙해링턴플레이스파크시티,4,12,84.7222,부산 남구,980,26290,5,,
"30,000",중개거래,1997,2024,,,개인,개인,용호동,현대비치,4,13,59.62,부산 남구,181-1,26290,15,,
"26,000",중개거래,1997,2024,,,개인,개인,용호동,현대비치,4,15,59.62,부산 남구,181-1,26290,14,,
"40,000",중개거래,2022,2024,,,개인,개인,문현동,대연양우내안애퍼스트,4,1,59.9015,부산 사상구,1250,26290,26,,
"49,500",중개거래,2022,2024,,,개인,개인,문현동,대연양우내안애퍼스트,4,1,84.9684,부산 남구,1250,26290,8,,
"40,900",중개거래,2020,2024,,,개인,개인,문현동,문현경동리인아파트,4,2,74.6026,부산 남구,1244,26290,14,,
"47,200",중개거래,2019,2024,,,개인,개인,문현동,베스티움,4,5,59.9574,부산 남구,1234,26290,11,,
"41,000",중개거래,2007,2024,,,개인,개인,문현동,문현이안,4,6,109.86,부산 남구,374-1,26290,15,24.04.09,O
"40,500",중개거래,2022,2024,,,개인,개인,문현동,오션파라곤아파트,4,6,72.9781,부산 남구,1255,26290,23,,
"19,200",중개거래,1998,2024,,,개인,개인,문현동,현대,4,9,59.951,부산 남구,73-1,26290,5,,
"51,100",중개거래,2022,2024,,,개인,개인,문현동,대연양우내안애퍼스트,4,15,84.9684,부산 남구,1250,26290,17,,
"25,500",중개거래,2004,2024,,,개인,개인,우암동,우암중앙하이츠아파트,4,1,71.7271,부산 남구,101-1,26290,2,,
"25,500",중개거래,1991,2024,,,개인,개인,우암동,자유1,4,5,84.98,부산 남구,25,26290,7,,
"17,000",중개거래,1993,2024,,,개인,개인,우암동,자유2,4,12,61.38,부산 남구,25-1,26290,9,,
"17,700",중개거래,1993,2024,,,개인,개인,우암동,자유2,4,13,61.38,부산 남구,25-1,26290,13,,
"16,325",중개거래,1996,2024,,,개인,개인,감만동,감만현대1차,4,1,59.92,부산 남구,225-2,26290,10,,
"14,800",중개거래,1996,2024,,,개인,개인,감만동,감만현대1차,4,10,59.92,부산 남구,225-2,26290,5,,
"13,000",중개거래,1996,2024,,,개인,개인,감만동,감만현대1차,4,11,59.92,부산 남구,225-2,26290,1,,
"24,800",중개거래,1996,2024,,,개인,개인,감만동,국제,4,12,82.55,부산 남구,20-1,26290,4,,
"12,500",중개거래,1996,2024,,,개인,개인,감만동,감만현대1차,4,13,59.92,부산 남구,225-2,26290,24,,
"13,100",중개거래,1994,2024,,,개인,개인,금곡동,금곡화목타운,4,1,68.12,부산 북구,97-10,26320,1,,
"9,000",중개거래,1994,2024,,,개인,개인,금곡동,금곡5단지주공,4,3,42.75,부산 북구,1112-2,26320,3,,
"7,400",중개거래,1994,2024,,,개인,개인,금곡동,금곡3단지주공,4,4,41.85,부산 북구,57-1,26320,15,,
"14,000",중개거래,1994,2024,,,개인,개인,금곡동,협진태양·조성아파트,4,4,67.97,부산 북구,97-11,26320,15,,
"21,750",중개거래,2004,2024,,,개인,개인,금곡동,화명뜨란채,4,4,59.77,부산 북구,1895,26320,1,,
"25,000",중개거래,2002,2024,,,개인,개인,금곡동,화명한일유앤아이,4,6,59.79,부산 북구,1898,26320,20,,
"14,900",중개거래,1994,2024,,,개인,개인,금곡동,금곡화목타운,4,8,68.12,부산 북구,97-10,26320,14,,
"6,950",중개거래,1994,2024,,,개인,개인,금곡동,금곡3단지주공,4,8,41.85,부산 북구,57-1,26320,6,,
"24,000",중개거래,1995,2024,,,개인,개인,금곡동,벽산삼협한솔,4,10,99.99,부산 북구,56-1,26320,13,,
"8,750",중개거래,1994,2024,,,개인,개인,금곡동,금곡5단지주공,4,10,41.85,부산 북구,1112-2,26320,12,,
"8,200",중개거래,1994,2024,,,개인,개인,금곡동,금곡5단지주공,4,10,42.75,부산 북구,1112-2,26320,2,,
"11,600",중개거래,1995,2024,,,개인,개인,금곡동,금곡6단지주공,4,12,49.32,부산 북구,1110,26320,23,,
"11,600",중개거래,1996,2024,,,개인,개인,화명동,도시화명그린(295),4,1,49.42,부산 북구,295,26320,14,,
"28,000",중개거래,1997,2024,106,24.04.01,개인,개인,화명동,코오롱,4,1,99.83,부산 북구,310,26320,1,,
"12,000",중개거래,1996,2024,105,24.04.05,개인,개인,화명동,그린숲속아파트,4,2,59.82,부산 북구,512,26320,13,,
"35,000",중개거래,1999,2024,,,개인,개인,화명동,대림타운,4,2,139.9,부산 북구,1170-1,26320,17,,
"59,000",중개거래,2002,2024,,,개인,개인,화명동,코오롱하늘채1차,4,2,147.198,부산 해운대구,2290,26320,6,,
"36,000",직거래,2004,2024,702,24.04.05,개인,개인,화명동,대림쌍용강변타운,4,3,59.89,,2306,26320,13,,
"34,200",직거래,2004,2024,,,개인,개인,화명동,대림쌍용강변타운,4,3,59.89,,2306,26320,22,,
"10,000",중개거래,1996,2024,108,24.04.04,개인,개인,화명동,그린숲속아파트,4,3,59.82,부산 북구,512,26320,5,,
"27,000",중개거래,2003,2024,,,개인,개인,화명동,삼한힐파크,4,4,84.994,부산 북구,732,26320,4,,
"35,500",중개거래,2002,2024,107,24.04.11,개인,개인,화명동,대우이안,4,4,59.9011,부산 북구,2262,26320,14,,
"26,000",중개거래,2004,2024,,,개인,개인,화명동,동원로얄듀크,4,4,59.9905,부산 북구,1150,26320,11,,
"30,000",직거래,2002,2024,107,24.04.08,개인,개인,화명동,롯데낙천대,4,4,59.807,,2264,26320,1,,
"40,250",중개거래,2004,2024,,,개인,개인,화명동,동원로얄듀크,4,5,124.5622,부산 북구,1150,26320,21,,
"14,800",중개거래,1996,2024,,,개인,개인,화명동,도시화명그린(313),4,6,59.82,부산 북구,313,26320,10,,
"26,200",중개거래,2004,2024,,,개인,개인,화명동,동원로얄듀크,4,7,59.9905,부산 북구,1150,26320,23,,
"44,000",중개거래,1999,2024,,,개인,개인,화명동,대림타운,4,7,139.9,부산 북구,1170-1,26320,20,,
"13,300",직거래,1999,2024,,,개인,개인,화명동,대림타운,4,11,59.8,,1170-1,26320,9,,
"38,700",중개거래,2002,2024,,,개인,개인,화명동,대우이안,4,12,59.9011,부산 북구,2262,26320,18,,
"40,500",중개거래,2002,2024,,,개인,개인,화명동,코오롱하늘채2차,4,13,59.808,부산 북구,2288,26320,25,,
